出发机场,到达机场,航班编号,飞机编号,计划飞行时间,计划起飞时刻,航班月份,计划到达时刻,前序延误,起飞间隔,到达特情,出发特情,出发天气,出发气温,到达天气,到达气温,航空公司,航班性质,飞机延误目标
226,148,11622,128412,2.0833333,7,10,9,0.45842848,4.520488547,0,0,16,0,5,0,57,0,0
56,315,7558,6961,1.8333334,12,5,14,0.45842848,4.520488547,0,0,117,0,62,0,37,1,1
1,230,11637,124110,0.6666667,9,10,9,0.45842848,4.520488547,1,0,16,0,22,0,57,0,0
320,343,21067,2533,2.25,10,5,12,0.45842848,4.520488547,0,0,87,0,85,0,99,1,1
89,63,9343,111807,1.75,9,7,11,0.45842848,4.520488547,0,0,0,0,22,0,37,0,0
393,405,21054,2144,2.3333333,0,5,2,0.45842848,4.520488547,0,0,64,0,43,0,99,1,1
368,48,16358,273,1.4166666,13,5,14,0.45842848,4.520488547,1,0,16,0,28,0,73,1,1
226,323,14460,6028,2.5833333,10,5,12,0.45842848,4.520488547,0,0,95,0,82,0,66,1,1
226,28,11872,115564,1.25,9,8,10,0.45842848,4.520488547,0,0,102,0,95,0,57,1,0
212,222,10194,5362,2.3333333,17,5,19,0.45842848,4.520488547,1,0,16,0,95,0,42,0,0
240,230,545,8926,1.75,9,6,11,0.45842848,4.520488547,0,0,97,0,98,0,1,1,1
377,230,11719,128970,0.5833333,4,10,5,0.45842848,4.520488547,0,0,49,0,16,0,57,0,0
254,74,614,2502,2.0833333,8,5,10,0.45842848,4.520488547,0,0,22,0,16,0,1,1,1
397,166,13384,9926,1.9166666,23,6,1,0.45842848,4.520488547,0,0,62,0,62,0,60,1,1
226,297,12025,115083,2.25,6,8,8,0.45842848,4.520488547,0,0,16,0,16,0,57,1,0
419,363,27112,916,2.25,15,5,17,0.45842848,4.520488547,0,0,0,0,97,0,164,1,1
217,416,16090,8639,2,14,6,16,0.45842848,4.520488547,0,0,62,0,49,0,67,1,1
226,55,11663,125914,2.0833333,5,10,7,0.45842848,4.520488547,0,0,42,0,82,0,57,0,0
47,374,6701,1470,2.8333333,4,5,7,0.45842848,4.520488547,0,0,39,0,28,0,37,1,1
377,230,11719,129634,0.5833333,4,10,5,0.45842848,4.520488547,0,0,42,0,42,0,57,0,0
146,48,6323,1737,2.1666667,8,5,10,0.45842848,4.520488547,0,0,97,0,117,0,37,1,1
190,63,11696,121701,0.75,2,9,3,0.45842848,4.520488547,0,0,0,0,24,0,57,0,0
226,315,11581,116502,2.9166667,8,9,11,0.45842848,4.520488547,0,0,16,0,16,0,57,0,0
62,315,11621,130169,2.5,4,10,6,0.45842848,4.520488547,0,0,87,0,16,0,57,0,0
62,297,20503,24252,2,23,7,1,0.45842848,4.520488547,0,0,36,0,120,0,99,0,0
1,230,11719,132652,0.75,3,11,4,0.45842848,4.520488547,0,0,16,0,87,0,57,0,0
320,232,5349,5822,3.0833333,0,5,3,0.45842848,4.520488547,1,0,64,0,49,0,35,1,1
1,230,11629,129049,0.6666667,9,10,9,0.45842848,4.520488547,0,0,24,0,16,0,57,0,0
1,230,11632,125875,0.6666667,3,10,4,0.45842848,4.520488547,0,0,42,0,42,0,57,0,0
190,63,11696,117565,0.75,2,9,3,0.45842848,4.520488547,0,0,0,0,97,0,57,0,0
1,230,11583,122679,0.6666667,3,9,4,0.45842848,4.520488547,0,0,16,0,20,0,57,0,0
240,348,21223,4182,1.9166666,4,5,6,0.45842848,4.520488547,0,0,16,0,62,0,99,1,0
160,315,26544,6166,2.0833333,3,5,5,0.45842848,4.520488547,0,0,62,0,82,0,164,1,1
144,323,15990,5666,2.5,3,5,6,0.45842848,4.520488547,0,0,62,0,64,0,67,1,1
115,429,17106,4181,1.5,4,5,6,0.45842848,4.520488547,0,0,9,0,0,0,76,1,1
365,445,12623,5670,1.3333334,4,5,5,0.45842848,4.520488547,0,0,96,0,3,0,60,1,1
27,230,11842,119441,0.5,12,9,13,0.45842848,4.520488547,0,0,24,0,102,0,57,0,0
136,72,15262,66980,2,2,12,4,0.45842848,4.520488547,0,0,16,0,87,0,67,0,0
1,230,11730,131163,0.6666667,8,11,9,0.45842848,4.520488547,0,0,82,0,82,0,57,0,0
55,118,17109,89569,5.5,7,3,13,0.45842848,4.520488547,0,0,64,0,16,0,76,1,0
1,230,12077,115585,0.6666667,11,8,12,0.45842848,4.520488547,0,0,16,0,102,0,57,1,0
424,48,18782,454,1.5833334,1,5,3,0.45842848,4.520488547,0,0,125,0,124,0,91,1,1
115,366,11433,9812,1.9166666,11,6,13,0.45842848,4.520488547,0,0,2,0,24,0,56,1,1
273,380,25592,10408,2.1666667,5,6,7,0.45842848,4.520488547,0,0,49,0,117,0,140,1,1
332,363,21352,2374,2.5833333,1,5,3,0.45842848,4.520488547,0,0,85,0,103,0,99,1,1
242,416,1249,9377,2,11,6,13,0.45842848,4.520488547,0,0,22,0,42,0,6,1,1
299,139,24280,5170,2.9166667,1,5,4,0.45842848,4.520488547,0,0,22,0,119,0,122,1,0
320,183,5352,7906,2.0833333,5,5,7,0.45842848,4.520488547,0,0,82,0,16,0,35,1,1
179,109,25474,85780,2.5,4,2,7,0.45842848,4.520488547,0,0,0,0,0,0,136,1,0
27,230,11578,131537,0.6666667,10,11,11,0.45842848,4.520488547,0,0,82,0,82,0,57,0,0
27,230,11892,114812,0.5,2,8,2,0.45842848,4.520488547,0,0,16,0,16,0,57,1,0
393,147,10211,4957,0.8333333,3,5,4,0.45842848,4.520488547,0,0,62,0,62,0,42,1,0
1,230,11585,127855,0.6666667,6,10,6,0.45842848,4.520488547,0,0,90,0,98,0,57,0,0
437,92,2684,6006,1,8,5,9,0.45842848,4.520488547,0,0,62,0,62,0,28,1,1
320,416,2979,6895,2.1666667,9,5,11,0.45842848,4.520488547,0,0,62,0,16,0,32,1,1
337,110,2542,2171,1.5833334,2,5,3,0.45842848,4.520488547,0,0,0,0,0,0,28,1,0
419,63,23838,7892,1,5,5,6,0.45842848,4.520488547,0,0,0,0,16,0,116,1,1
217,261,22041,7350,1.5,0,5,2,0.45842848,4.520488547,0,0,62,0,16,0,99,1,1
176,385,26332,8914,1.4166666,9,6,10,0.45842848,4.520488547,0,0,16,0,85,0,164,1,1
373,118,25225,1130,2.1666667,22,5,1,0.45842848,4.520488547,0,0,64,0,95,0,128,1,1
207,313,10697,84660,3.5,23,2,3,0.45842848,4.520488547,0,0,0,0,0,0,53,2,0
423,315,25785,115779,1.8333334,2,8,3,0.45842848,4.520488547,0,0,16,0,22,0,143,1,0
146,256,686,932,6.1666665,23,5,6,0.45842848,4.520488547,0,0,8,0,62,0,1,1,0
332,417,14533,8969,1.9166666,11,6,13,0.45842848,4.520488547,0,0,76,0,16,0,66,1,1
308,56,2379,58333,1.6666666,8,11,9,0.45842848,4.520488547,0,0,16,1,27,0,20,1,0
397,428,2373,124322,1.1666666,6,10,7,0.45842848,4.520488547,0,0,44,0,16,0,20,1,0
320,416,2979,7218,2.1666667,9,5,11,0.45842848,4.520488547,0,0,16,0,64,0,32,1,1
332,147,15998,3955,2.6666667,7,5,10,0.45842848,4.520488547,0,0,33,0,62,0,67,1,1
136,434,13216,2969,2.9166667,7,5,10,0.45842848,4.520488547,0,0,117,0,3,0,60,1,1
226,323,8382,2541,2.4166667,11,5,13,0.45842848,4.520488547,0,0,95,0,85,0,37,1,1
403,153,2221,84896,0.9166667,4,2,5,0.45842848,4.520488547,0,0,0,0,0,0,9,1,0
212,139,16543,9736,1.9166666,8,6,10,0.45842848,4.520488547,0,0,95,0,119,0,73,1,1
337,17,2595,12225,1.1666666,2,6,3,0.45842848,4.520488547,0,0,0,0,0,0,28,1,0
190,63,11699,119291,0.75,2,9,3,0.45842848,4.520488547,0,0,0,0,16,0,57,0,0
62,48,9329,417,2,0,5,2,0.45842848,4.520488547,0,0,24,0,124,0,37,1,0
188,222,19732,126527,1.1666666,23,10,1,0.45842848,4.520488547,0,0,0,0,16,0,99,1,0
368,323,11216,6628,2.75,12,5,14,0.45842848,4.520488547,0,0,16,0,22,0,55,1,1
414,139,15424,8392,2.25,4,6,7,0.45842848,4.520488547,0,0,7,0,119,0,67,1,1
1,230,11626,118132,0.6666667,3,9,4,0.45842848,4.520488547,0,0,90,0,102,0,57,0,0
160,149,18217,4689,3.1666667,3,5,6,0.45842848,4.520488547,0,0,9,0,8,0,91,1,1
144,416,16198,80934,1.5833334,16,1,17,0.45842848,4.520488547,0,0,64,1,85,0,67,0,0
414,147,15254,4203,2.0833333,6,5,8,0.45842848,4.520488547,0,0,22,0,64,0,67,1,1
62,222,11697,127833,1.6666666,5,10,6,0.45842848,4.520488547,0,0,24,0,22,0,57,0,0
190,63,11698,127989,0.75,2,10,3,0.45842848,4.520488547,0,0,0,0,82,0,57,0,0
62,323,11629,132104,2.6666667,5,11,8,0.45842848,4.520488547,0,0,24,0,64,0,57,0,0
295,139,25001,7634,2.75,2,5,5,0.45842848,4.520488547,0,0,103,0,16,0,128,1,1
190,63,11700,128706,0.75,2,10,3,0.45842848,4.520488547,0,0,0,0,49,0,57,0,0
332,363,10361,5353,2.5833333,15,5,17,0.45842848,4.520488547,0,0,16,0,98,0,44,1,1
320,183,24512,6671,2.1666667,23,5,1,0.45842848,4.520488547,0,0,62,0,64,0,128,1,1
76,417,559,9726,1.6666666,7,6,9,0.45842848,4.520488547,0,0,25,0,102,0,1,1,1
62,210,34,4583,1.25,22,5,23,0.45842848,4.520488547,0,0,102,0,82,0,1,1,1
377,230,11665,130178,0.6666667,4,10,5,0.45842848,4.520488547,0,0,42,0,20,0,57,0,0
1,230,11625,123443,0.6666667,9,9,9,0.45842848,4.520488547,0,0,82,0,82,0,57,0,0
368,315,3161,7528,3.8333333,11,5,14,0.45842848,4.520488547,0,0,16,0,117,0,32,1,1
1,230,11936,124148,0.6666667,11,10,12,0.45842848,4.520488547,0,0,16,0,22,0,57,0,0
47,217,6359,9494,1.5833334,23,6,1,0.45842848,4.520488547,0,0,16,0,95,0,37,1,1
1,230,11631,117695,0.6666667,9,9,9,0.45842848,4.520488547,0,0,95,0,95,0,57,0,0
397,215,8838,5739,1.9166666,11,5,13,0.45842848,4.520488547,0,0,97,0,16,0,37,1,1
423,149,16109,3079,2.0833333,0,5,2,0.45842848,4.520488547,0,0,62,0,62,0,67,1,1
27,230,11574,130916,0.5,1,11,1,0.45842848,4.520488547,0,0,82,0,82,0,57,0,0
368,344,8745,2390,5.5,2,5,7,0.45842848,4.520488547,0,0,16,0,62,0,37,1,1
226,118,11585,126650,2.1666667,8,10,10,0.45842848,4.520488547,0,0,85,0,22,0,57,0,0
70,315,4165,175,2.6666667,9,5,11,0.45842848,4.520488547,0,0,16,0,42,0,32,1,1
380,63,12058,122012,1.75,5,9,7,0.45842848,4.520488547,0,0,16,0,42,0,57,0,0
302,183,16670,4672,2.5833333,2,5,4,0.45842848,4.520488547,0,0,97,0,62,0,73,1,1
1,230,11586,121767,0.6666667,6,9,6,0.45842848,4.520488547,0,0,82,0,16,0,57,0,0
393,323,15273,4093,2.25,0,5,2,0.45842848,4.520488547,0,0,64,0,16,0,67,1,1
412,55,8499,7043,1.8333334,0,5,1,0.45842848,4.520488547,0,0,95,0,62,0,37,1,1
370,417,18718,609,1.0833334,5,5,6,0.45842848,4.520488547,0,0,97,0,125,0,91,1,1
253,222,10178,2252,1.0833334,10,5,11,0.45842848,4.520488547,0,0,0,0,64,0,42,1,1
242,416,1251,4091,2.0833333,0,5,2,0.45842848,4.520488547,0,0,102,0,20,0,6,1,1
1,230,11935,124149,0.6666667,11,10,12,0.45842848,4.520488547,0,0,16,0,22,0,57,0,0
254,40,25597,4422,1.25,1,5,3,0.45842848,4.520488547,0,0,95,0,43,0,140,1,1
226,149,11626,125706,2.3333333,5,10,8,0.45842848,4.520488547,0,0,87,0,16,0,57,0,0
423,163,16145,6380,4.0833335,23,5,3,0.45842848,4.520488547,0,0,64,0,16,0,67,1,1
423,48,19745,3482,2.6666667,10,5,13,0.45842848,4.520488547,0,0,64,0,24,0,99,1,1
101,385,21596,6636,0.75,12,5,13,0.45842848,4.520488547,0,0,16,0,16,0,99,1,1
160,348,7239,2764,1.8333334,7,5,9,0.45842848,4.520488547,0,0,64,0,5,0,37,1,1
423,222,1531,7013,2.3333333,17,5,19,0.45842848,4.520488547,0,0,16,0,62,0,6,0,0
351,380,3417,823,2.25,11,5,13,0.45842848,4.520488547,0,0,33,0,89,0,32,1,1
226,163,11697,132784,5.6666665,8,11,14,0.45842848,4.520488547,0,0,87,0,1,0,57,0,0
176,60,24933,3667,1.4166666,3,5,5,0.45842848,4.520488547,0,0,16,0,16,0,128,1,1
332,242,15891,2226,2.9166667,7,5,10,0.45842848,4.520488547,0,0,96,0,64,0,67,1,1
373,118,11435,9048,1.8333334,14,6,16,0.45842848,4.520488547,0,0,16,0,16,0,56,1,1
68,48,15559,1921,1.25,3,5,4,0.45842848,4.520488547,0,0,19,0,39,0,67,0,1
70,210,4647,1754,0.9166667,9,5,10,0.45842848,4.520488547,0,0,16,0,85,0,32,1,1
414,416,17114,7397,3.1666667,3,5,6,0.45842848,4.520488547,0,0,20,0,99,0,76,1,1
56,363,6426,5960,6.3333335,6,5,13,0.45842848,4.520488547,1,0,62,0,30,0,37,1,1
226,315,11631,126878,2.9166667,11,10,14,0.45842848,4.520488547,0,0,82,0,126,0,57,0,0
212,63,946,7936,1.75,8,5,10,0.45842848,4.520488547,0,0,85,0,16,0,1,1,1
161,148,17079,7875,2.1666667,4,5,6,0.45842848,4.520488547,0,0,102,0,85,0,76,1,1
47,382,15888,2331,3.25,23,5,3,0.45842848,4.520488547,0,0,120,0,49,0,67,1,1
358,417,23496,9366,2.5,11,6,13,0.45842848,4.520488547,0,0,64,0,25,0,101,1,1
62,222,11697,120794,1.6666666,5,9,6,0.45842848,4.520488547,1,0,24,0,5,0,57,0,0
320,432,3444,7114,1.4166666,3,5,4,0.45842848,4.520488547,0,0,16,0,64,0,32,1,1
68,360,2673,7269,2.1666667,12,5,14,0.45842848,4.520488547,0,0,43,0,16,0,28,1,1
370,284,8317,6613,2.4166667,11,5,13,0.45842848,4.520488547,0,1,25,0,25,0,37,1,1
377,230,11728,120779,0.5833333,4,9,5,0.45842848,4.520488547,0,0,16,0,16,0,57,0,0
414,92,1382,85409,0.6666667,0,2,0,0.45842848,4.520488547,0,0,85,0,62,0,6,0,0
115,410,26741,894,1.4166666,13,5,15,0.45842848,4.520488547,0,0,125,0,8,0,164,1,1
21,48,7187,80937,1.4166666,17,1,18,0.45842848,4.520488547,0,0,1,0,42,0,37,0,0
1,230,11625,129280,0.6666667,9,10,9,0.45842848,4.520488547,0,0,82,0,85,0,57,0,0
47,293,2433,126515,2.25,22,10,0,0.45842848,4.520488547,0,0,50,0,24,0,20,1,0
261,245,16215,87979,0.25,0,3,1,0.45842848,4.520488547,0,0,0,0,0,0,70,1,0
70,363,27437,123017,2.5833333,11,9,13,0.45842848,4.520488547,0,0,24,0,16,0,164,1,0
90,366,20136,7675,1,4,5,5,0.45842848,4.520488547,0,0,24,0,102,0,99,1,1
226,118,11585,122766,2.1666667,8,9,10,0.45842848,4.520488547,0,0,20,0,25,0,57,0,0
226,343,11583,124074,2.4166667,7,10,9,0.45842848,4.520488547,0,1,22,0,28,0,57,0,0
373,416,21175,8684,2,23,6,1,0.45842848,4.520488547,0,0,29,0,99,0,99,1,1
352,450,8249,573,5.6666665,4,5,10,0.45842848,4.520488547,0,0,44,0,97,0,37,1,1
226,323,11629,129987,2.6666667,11,10,14,0.45842848,4.520488547,0,0,42,0,82,0,57,0,0
160,405,751,7935,3.4166667,8,5,11,0.45842848,4.520488547,0,0,62,0,5,0,1,1,1
380,63,11659,133011,1.5,5,11,6,0.45842848,4.520488547,1,0,16,0,43,0,57,0,0
226,315,11727,126401,3,7,10,10,0.45842848,4.520488547,0,1,82,0,85,0,57,0,0
389,343,14449,262,2.0833333,12,5,14,0.45842848,4.520488547,0,0,99,0,25,0,66,1,1
47,148,6899,57947,2.0833333,23,11,2,0.45842848,4.520488547,0,0,16,0,16,0,37,0,0
390,323,10777,2912,2.0833333,3,5,5,0.45842848,4.520488547,0,0,16,0,5,0,55,1,1
55,360,13425,29149,2.8333333,16,8,19,0.45842848,4.520488547,0,0,62,0,16,0,60,0,0
226,24,11637,126023,0.5,11,10,12,0.45842848,4.520488547,0,0,42,0,42,0,57,0,0
144,388,15998,3767,3.5833333,11,5,14,0.45842848,4.520488547,0,0,22,0,64,0,67,1,1
226,417,11936,119455,2.1666667,13,9,16,0.45842848,4.520488547,0,0,102,0,16,0,57,0,0
240,390,2687,4196,1.6666666,5,5,7,0.45842848,4.520488547,0,0,16,0,64,0,28,1,1
351,403,25007,6921,1.8333334,10,5,12,0.45842848,4.520488547,0,0,24,0,62,0,128,1,1
240,323,15890,6177,2.6666667,3,5,6,0.45842848,4.520488547,0,0,16,0,85,0,67,1,1
299,139,15084,3913,2.75,4,5,6,0.45842848,4.520488547,0,0,8,0,16,0,67,1,1
115,385,21465,765,2.8333333,9,5,12,0.45842848,4.520488547,0,0,125,0,62,0,99,1,1
115,385,11382,10226,2.5,23,6,2,0.45842848,4.520488547,0,0,37,0,16,0,56,1,1
62,412,23837,127,1,6,5,7,0.45842848,4.520488547,0,0,89,0,0,0,116,1,1
412,230,6938,7107,2.6666667,3,5,5,0.45842848,4.520488547,0,0,95,0,90,0,37,1,1
443,380,13217,5364,1.6666666,17,5,19,0.45842848,4.520488547,0,0,22,0,62,0,60,0,0
62,412,23837,10419,1,6,6,7,0.45842848,4.520488547,0,0,43,0,0,0,116,1,1
190,63,11631,132320,0.6666667,2,11,2,0.45842848,4.520488547,0,0,0,0,82,0,57,0,0
226,315,11631,124128,2.9166667,11,10,14,0.45842848,4.520488547,0,0,22,0,126,0,57,0,0
400,123,17593,3673,3,4,5,7,0.45842848,4.520488547,0,0,89,0,102,0,83,1,1
273,149,687,10565,2.4166667,10,6,13,0.45842848,4.520488547,0,0,49,0,64,0,1,1,1
1,230,11626,119811,0.6666667,3,9,4,0.45842848,4.520488547,0,0,0,0,16,0,57,0,0
351,388,9250,17292,4.75,18,6,23,0.45842848,4.520488547,0,1,30,0,98,0,37,0,0
340,286,17471,63853,1.9166666,13,11,15,0.45842848,4.520488547,0,0,0,0,1,0,83,1,0
370,344,8354,131152,5.6666665,8,11,14,0.45842848,4.520488547,0,0,16,0,73,0,37,0,0
459,74,19688,9978,2.3333333,2,6,4,0.45842848,4.520488547,0,0,25,0,25,0,99,1,1
226,315,12225,114859,2.9166667,8,8,11,0.45842848,4.520488547,0,0,16,0,102,0,57,1,0
111,380,12753,1460,2.4166667,4,5,6,0.45842848,4.520488547,0,0,0,0,16,0,60,1,1
414,385,23565,8170,1.25,10,5,11,0.45842848,4.520488547,0,0,64,0,16,0,101,1,1
397,74,25816,5325,3.0833333,12,5,15,0.45842848,4.520488547,0,0,62,0,17,0,145,1,1
47,360,14947,16079,1.1666666,23,6,0,0.45842848,4.520488547,0,0,31,0,95,0,67,0,0
368,147,7831,7609,5.5833335,23,5,5,0.45842848,4.520488547,0,0,16,0,22,0,37,1,1
226,405,12036,125687,2.0833333,5,10,7,0.45842848,4.520488547,0,0,87,0,90,0,57,0,0
226,366,11630,118508,5.0833335,11,9,16,0.45842848,4.520488547,0,0,43,0,62,0,57,0,0
332,139,8752,115328,2.75,19,8,22,0.45842848,4.520488547,0,1,95,0,16,0,37,0,0
47,139,8768,7261,1.1666666,12,5,13,0.45842848,4.520488547,1,0,119,0,16,0,37,1,1
370,74,10480,5203,2.5833333,3,5,5,0.45842848,4.520488547,0,0,98,0,17,0,48,1,1
62,297,9327,1859,1.8333334,0,5,1,0.45842848,4.520488547,0,0,28,0,16,0,37,1,1
226,315,11727,128233,3,7,10,10,0.45842848,4.520488547,0,0,16,0,42,0,57,0,0
423,418,19771,12695,1.4166666,23,6,1,0.45842848,4.520488547,0,0,22,0,24,0,99,1,0
55,139,8354,112594,2.5,19,8,22,0.45842848,4.520488547,0,0,95,0,120,0,37,0,0
288,363,8327,1595,2.25,14,5,17,0.45842848,4.520488547,1,0,85,0,95,0,37,1,1
146,344,8189,10694,2.4166667,16,6,18,0.45842848,4.520488547,0,0,64,0,117,0,37,0,0
370,74,27349,6081,2.6666667,13,5,16,0.45842848,4.520488547,0,1,30,0,16,0,164,1,1
380,63,11660,130203,1.5,5,10,6,0.45842848,4.520488547,1,0,24,0,87,0,57,0,0
1,230,11687,130568,0.75,3,10,4,0.45842848,4.520488547,0,0,42,0,42,0,57,0,0
89,222,21967,101535,1,1,5,2,0.45842848,4.520488547,0,0,0,0,95,0,99,1,0
22,147,2661,13855,1.6666666,0,6,2,0.45842848,4.520488547,0,0,0,0,62,0,28,1,0
226,149,11959,115006,2.25,11,8,13,0.45842848,4.520488547,0,0,22,0,16,0,57,1,0
226,242,11640,124071,1.9166666,6,10,8,0.45842848,4.520488547,0,0,22,0,62,0,57,0,0
145,384,17137,5286,1,8,5,9,0.45842848,4.520488547,0,0,22,0,16,0,76,1,1
352,366,18032,79065,2,8,1,10,0.45842848,4.520488547,0,0,126,1,62,0,88,2,0
190,63,11699,127319,0.75,2,10,3,0.45842848,4.520488547,0,0,0,0,82,0,57,0,0
340,286,17471,91256,1.9166666,11,3,13,0.45842848,4.520488547,0,0,0,0,62,0,83,1,0
146,210,396,1297,3,11,5,14,0.45842848,4.520488547,0,0,25,0,49,0,1,1,1
254,74,614,2018,2.0833333,8,5,10,0.45842848,4.520488547,0,0,102,0,25,0,1,1,1
222,388,8576,9961,0.8333333,1,6,2,0.45842848,4.520488547,0,0,62,0,62,0,37,1,1
226,315,11727,119903,3,7,9,10,0.45842848,4.520488547,0,0,16,0,64,0,57,0,0
320,388,9075,24245,3.25,22,7,1,0.45842848,4.520488547,0,0,117,0,22,0,37,0,0
351,385,14442,4871,2.1666667,23,5,1,0.45842848,4.520488547,0,0,102,0,62,0,66,1,1
414,48,20168,1818,1.6666666,15,5,17,0.45842848,4.520488547,1,0,22,0,117,0,99,1,1
332,344,27044,10647,2.3333333,13,6,15,0.45842848,4.520488547,0,0,64,0,117,0,164,1,1
144,163,16145,3369,1.9166666,1,5,3,0.45842848,4.520488547,0,0,16,0,97,0,67,1,1
242,149,85,6531,2.9166667,7,5,10,0.45842848,4.520488547,0,0,64,0,16,0,1,1,1
423,417,18550,94855,3.8333333,23,4,2,0.45842848,4.520488547,0,0,62,0,97,0,91,0,0
47,388,2373,130056,5.5833335,22,10,4,0.45842848,4.520488547,0,0,16,0,62,0,20,1,0
47,261,6711,6076,1.0833334,12,5,13,0.45842848,4.520488547,0,1,37,0,50,0,37,1,1
62,256,11698,125922,2.75,5,10,8,0.45842848,4.520488547,0,0,42,0,25,0,57,0,0
423,183,26228,6091,1.1666666,14,5,15,0.45842848,4.520488547,0,0,62,0,62,0,164,1,1
352,55,8353,5039,2.25,10,5,12,0.45842848,4.520488547,0,0,122,0,103,0,37,1,1
145,384,17137,4512,1,8,5,9,0.45842848,4.520488547,0,0,28,0,42,0,76,1,1
192,230,18610,4893,2,0,5,2,0.45842848,4.520488547,0,0,0,0,98,0,91,1,1
62,297,9320,4219,2,7,5,9,0.45842848,4.520488547,0,0,82,0,16,0,37,1,1
217,48,22383,1005,2.25,4,5,7,0.45842848,4.520488547,0,0,62,0,85,0,99,1,0
212,148,17101,6260,1.1666666,8,5,10,0.45842848,4.520488547,0,0,85,0,16,0,76,1,1
1,230,11581,119355,0.6666667,6,9,6,0.45842848,4.520488547,0,0,82,0,102,0,57,0,0
389,363,2727,363,3.4166667,23,5,3,0.45842848,4.520488547,0,0,99,0,97,0,28,1,1
1,230,11936,127923,0.6666667,11,10,12,0.45842848,4.520488547,0,0,90,0,98,0,57,0,0
380,63,12059,122943,1.5833334,5,9,6,0.45842848,4.520488547,0,0,24,0,49,0,57,0,0
320,20,15145,8626,1.1666666,14,6,15,0.45842848,4.520488547,0,0,24,0,89,0,67,1,1
226,363,11580,130449,1.9166666,15,10,17,0.45842848,4.520488547,0,0,20,0,16,0,57,0,0
1,230,11588,122515,0.6666667,6,9,6,0.45842848,4.520488547,0,0,16,0,16,0,57,0,0
136,163,8556,7345,6.5,0,5,7,0.45842848,4.520488547,0,0,119,0,28,0,37,1,1
1,230,12077,115881,0.6666667,11,8,12,0.45842848,4.520488547,0,0,82,0,95,0,57,1,0
418,230,11662,119607,1.3333334,5,9,7,0.45842848,4.520488547,0,0,62,0,16,0,57,0,0
115,407,18846,2392,1.3333334,2,5,3,0.45842848,4.520488547,0,0,102,0,64,0,91,1,1
226,315,11631,128633,2.9166667,11,10,14,0.45842848,4.520488547,0,0,25,0,16,0,57,0,0
226,369,11686,129846,0.5833333,3,10,3,0.45842848,4.520488547,0,0,42,0,42,0,57,0,0
62,297,11699,128992,2.1666667,5,10,7,0.45842848,4.520488547,0,0,42,0,83,0,57,0,0
62,256,11698,126993,2.75,5,10,8,0.45842848,4.520488547,0,0,49,0,16,0,57,0,0
136,363,7178,95198,1.3333334,16,4,17,0.45842848,4.520488547,0,0,16,0,20,0,37,0,0
47,217,6359,1845,1.5833334,23,5,1,0.45842848,4.520488547,0,0,117,0,20,0,37,1,1
212,416,15739,695,2,7,5,9,0.45842848,4.520488547,0,0,16,0,64,0,67,1,1
368,405,750,4105,2.4166667,1,5,3,0.45842848,4.520488547,0,0,25,0,37,0,1,1,1
226,388,11662,123230,4.1666665,8,9,13,0.45842848,4.520488547,0,0,82,0,62,0,57,0,0
1,230,12026,114864,0.6666667,9,8,9,0.45842848,4.520488547,0,0,82,0,16,0,57,1,0
146,416,16110,9595,2.1666667,3,6,5,0.45842848,4.520488547,0,0,90,0,22,0,67,1,1
11,104,10432,84125,0.6666667,1,2,2,0.45842848,4.520488547,0,0,0,0,0,0,46,2,0
240,323,15890,9185,2.6666667,3,6,6,0.45842848,4.520488547,0,0,20,0,82,0,67,1,1
320,222,15727,6330,3.4166667,12,5,16,0.45842848,4.520488547,0,0,82,0,22,0,67,1,1
240,323,15890,6767,2.6666667,3,5,6,0.45842848,4.520488547,0,0,62,0,24,0,67,1,1
226,323,11629,120404,2.6666667,11,9,14,0.45842848,4.520488547,0,0,16,0,95,0,57,0,0
212,147,16818,8502,2.25,8,6,11,0.45842848,4.520488547,0,0,117,0,62,0,73,1,1
1,230,11734,132794,0.6666667,8,11,9,0.45842848,4.520488547,0,0,16,0,87,0,57,0,0
226,148,11622,123423,2.0833333,7,9,9,0.45842848,4.520488547,0,0,82,0,74,0,57,0,0
226,360,11636,129543,1.8333334,12,10,14,0.45842848,4.520488547,0,0,20,0,16,0,57,0,0
320,92,15237,6087,1.4166666,14,5,15,0.45842848,4.520488547,0,0,64,0,62,0,67,1,1
56,315,15952,502,1.8333334,2,5,4,0.45842848,4.520488547,0,0,44,0,64,0,67,1,1
226,139,16919,10521,1.75,9,6,10,0.45842848,4.520488547,0,0,25,0,16,0,73,1,1
226,405,11694,125471,2.0833333,5,10,7,0.45842848,4.520488547,0,0,102,0,95,0,57,0,0
1,230,11935,129089,0.6666667,11,10,12,0.45842848,4.520488547,0,0,24,0,16,0,57,0,0
414,360,15354,9973,2.4166667,2,6,4,0.45842848,4.520488547,0,0,64,0,16,0,67,1,1
55,360,13425,41630,2.9166667,16,9,19,0.45842848,4.520488547,0,0,64,0,31,0,60,0,0
358,147,20388,10298,1.0833334,1,6,2,0.45842848,4.520488547,0,0,16,0,22,0,99,1,1
145,363,5041,8770,2.0833333,2,6,4,0.45842848,4.520488547,0,0,32,0,16,0,32,1,1
160,20,22081,9779,2.25,10,6,12,0.45842848,4.520488547,0,0,64,0,22,0,99,1,1
226,48,11586,123862,1.6666666,8,10,9,0.45842848,4.520488547,1,0,16,0,97,0,57,0,0
